"id","keyword","keyword_free_punctuation"
"5135336","دَفْعَة ","دفعة "
"5135337","دَفْعَة مالية ","دفعة مالية "
"5135338","دَفْعَة مُقَدَّمة ","دفعة مقدمة "
"5135339","دَفْعَة واحِدة كبيرة ","دفعة واحدة كبيرة "
"5135350","دَقَّ ","دق "
"5135351","دَقَّ ","دق "
"5135352","دَقَّ ... بقَدَمِهِ ","دق ... بقدمه "
"5135353","دَقَّ بانْتِظام ","دق بانتظام "
"5135354","دَقَّ بِعُنْفٍ ","دق بعنف "
"5135355","دَقَّ دقًّا خَفيفًا ","دق دقا خفيفا "
"5135358","دَقَّة ","دقة "
"5135359","دَقَّة ","دقة "
"5135360","دَقَّة خَفيفة (خاصّة للسّاعة)","دقة خفيفة (خاصة للساعة)"
"5135362","دِقَّة المَوَاعيد ","دقة المواعيد "
"5135366","دَقَّقَ في ","دقق في "
"5135367","دَقَّقَ النَّظَر ","دقق النظر "
"5135368","دَقَّقَ النَّظَرَ في ","دقق النظر في "
"5135373","دَقِيق ","دقيق "
"5135374","دَقِيق ","دقيق "
"5135375","دَقِيق ","دقيق "
"5135376","دَقِيق جدًّا ","دقيق جدا "
"5135377","دَقِيق الحِفظ ","دقيق الحفظ "
"5135378","دَقِيقٌ في مَواعِيده ","دقيق في مواعيده "
"5135380","دَقِيقَة (لمسألةٍ صَعْبَة) (صفة)","دقيقة (لمسألة صعبة) (صفة)"
"5135382","دَكَّ (رَصَّ)","دك (رص)"
"5135385","دُكّان بَيْع الصُّحُف ","دكان بيع الصحف "
"5135386","دُكّان الحَدّاد ","دكان الحداد "
"5135387","دُكّان الرّهنيّات ","دكان الرهنيات "
"5135388","دُكّان كَبير ","دكان كبير "
"5135390","دَكَّة الإِعْدام ","دكة الإعدام "
"5135391","دَكَّة النَّجّار أو الوَرْشَة ","دكة النجار أو الورشة "
"5135394","دَلَّ ضِمْنًا ","دل ضمنا "
"5135395","دَلَّ عَلَى ","دل على "
"5135410","دَلْو للفَحْم ","دلو للفحم "
"5135413","دَليل ","دليل "
"5135414","دَلِيل المَسَافات على الطُّرُق ","دليل المسافات على الطرق "
"5135417","مِن ذَوَات الدّم البارِد ","من ذوات الدم البارد "
"5135436","دُمَّل صغير ","دمل صغير "
"5135442","دُمْيَة مُتَحَرِّكَة ","دمية متحركة "
"5135445","دَنَا من ","دنا من "
"5135455","دِهان أو أحمر الشِّفاه ","دهان أو أحمر الشفاه "
"5135458","دَهْشَة وَفَزَع ","دهشة وفزع "
"5135462","دِهْليز ","دهليز "
"5135466","دُهْن ","دهن "
"5135479","دُوَار البَحْر ","دوار البحر "
"5135485","دَوَّامَة مائيّة ","دوامة مائية "
"5135488","دُودَة القَزّ أو الحَرير ","دودة القز أو الحرير "
"5135489","دُودَة ضارّة (تعيش في جِسْم الإنسان)","دودة ضارة (تعيش في جسم الإنسان)"
"5135491","دَوْر المُمَثِّل في مَسْرحِيّةٍ ","دور الممثل في مسرحية "
"5135493","دَوَّرَ (الساعة)","دور (الساعة)"
"5135496","دَوْرَة ","دورة "
"5135497","دَوْرَة (مَجْموعة مُباريات رياضية) (دَوريّ)","دورة (مجموعة مباريات رياضية) (دوري)"
"5135498","دَوْرَة سِبَاق ","دورة سباق "
"5135499","دَوْرَة كامِلَة (للدّولاب)","دورة كاملة (للدولاب)"
"5135500","دَوْرَة مُنْتَظِمة ","دورة منتظمة "
"5135501","دَوْرَة مِيَاه ","دورة مياه "
"5135507","دَوْرِيّة كَشّافَة ","دورية كشافة "
"5135516","دَوْلَة ","دولة "
"5135517","دَوْلَة ","دولة "
"5135518","دَوْلَة تَدُور في فَلَكِ دَوْلةٍ أُخْرى ","دولة تدور في فلك دولة أخرى "
"5135519","دولة عُظمى ","دولة عظمى "
"5135524","بِدُون ","بدون "
"5135525","بِدُون ","بدون "
"5135526","بِدُون (غير معروف)","بدون (غير معروف)"
"5135527","بِدُون ","بدون "
"5135528","بِدُون ","بدون "
"5135529","بِدُون (غَيْر رَسْمِيّ)","بدون (غير رسمي)"
"5135530","بِدُون ","بدون "
"5135531","بِدُون ","بدون "
"5135532","بِدُون ","بدون "
"5135533","بِدُون ","بدون "
"5135534","دُونَ اسْتِثْناء ","دون استثناء "
"5135535","دُونَ إكْرَاه ","دون إكراه "
"5135536","دُونَ أن يَخْسَر شيئًا ","دون أن يخسر شيئا "
"5135537","دُونَ تَحَفُّظ ","دون تحفظ "
"5135538","دُونَ تَحَيُّز ","دون تحيز "
"5135539","دُونَ تَذَمُّر أو اعْتِراض ","دون تذمر أو اعتراض "
"5135540","دُونَ تَوَقُّف ","دون توقف "
"5135541","دُونَ تَوَقُّف ","دون توقف "
"5135542","دُونَ جَدْوَى ","دون جدوى "
"5135543","دُونَ سِنّ الرُّشد ","دون سن الرشد "
"5135544","دُون شَكّ ","دون شك "
"5135545","دُونَ غَيْرِه ","دون غيره "
"5135546","دُونَ اللُّجوء إلى ","دون اللجوء إلى "
"5135547","دُونَ مُسَاعَدة ","دون مساعدة "
"5135548","دُونَ مُقَابِل ","دون مقابل "
"5135549","دُونَ شَكّ ","دون شك "
"5135553","دَوَّنَ ","دون "
"5135554","دَوَّنَ مُذَكِّرات عن ","دون مذكرات عن "
"5135559","الدِّيَانَة البُوذِيّة ","الديانة البوذية "
"5135571","دِيك بَرّيّ (طائر يشبه الطاووس)","ديك بري (طائر يشبه الطاووس)"
"5135572","دِيك الحَبَش ","ديك الحبش "
"5135574","ديكاغرام (عَشرة غرامات)","ديكاغرام (عشرة غرامات)"
"5135575","ديكالِتر (عَشَرةُ لِترات)","ديكالتر (عشرة لترات)"
"5135576","ديكامِتر (عَشَرةُ أمتار)","ديكامتر (عشرة أمتار)"
"5135603","ذَابَ (للثلج)","ذاب (للثلج)"
"5135606","ذَاتُ الأجْراس (أَفْعَى سامّة تُصْدِر خَشْخَشة بِذَيْلِها)","ذات الأجراس (أفعى سامة تصدر خشخشة بذيلها)"
"5135607","ذَاتَ مَرَّة ","ذات مرة "
"5135608","ذَاتَ مَسْؤولِيَّة (للوظيفة) هامَّة","ذات مسؤولية (للوظيفة) هامة"
"5135611","ذَاتِيّ الحَرَكَة ","ذاتي الحركة "
"5135621","ذُبَابَة الخَيْل ","ذبابة الخيل "
"5135622","ذُبَابَة الرَّمل ","ذبابة الرمل "
"5135636","ذِرَاع تَدْوِير آلة ","ذراع تدوير آلة "
"5135637","ذِرَاع الدَّفَّة (في قارب)","ذراع الدفة (في قارب)"
"5135640","ذُرَةٌ بَيْضَاء ","ذرة بيضاء "
"5135641","ذُرَةٌ صَفْراء ","ذرة صفراء "
"5135642","ذُرَةٌ صَفْرَاء مَشْوِيّة ","ذرة صفراء مشوية "
"5135652","ذُعِرَ ","ذعر "
"5135654","ذُعْرٌ وهَرَبٌ مُفاجئ (لجماعةٍ من الناس أو الحيوانات)","ذعر وهرب مفاجئ (لجماعة من الناس أو الحيوانات)"
"5135658","ذَكَرَ الاسم ","ذكر الاسم "
"5135660","ذِكْرٌ حَسَن ","ذكر حسن "
"5135663","ذَكَرُ الأَرْنَب ","ذكر الأرنب "
"5135664","ذَكَرُ البطّ ","ذكر البط "
"5135665","ذَكَرُ الخنْزِير ","ذكر الخنزير "
"5135666","ذَكَرُ الطَّير ","ذكر الطير "
"5135667","ذَكَرُ الظّبي ","ذكر الظبي "
"5135669","ذِكْرَى سَنَويّة ","ذكرى سنوية "
"5135679","ذَنَبٌ لِغَيْره (طَرْطُور)","ذنب لغيره (طرطور)"
"5135682","ذهَابًا وإِيَابًا ","ذهابا وإيابا "
"5135687","ذَهَبَ ","ذهب "
"5135688","ذَهَبَ بانْتِظامٍ إلى ","ذهب بانتظام إلى "
"5135689","ذَهَبَ لِـ أو بِقَصْدِ كَذا ","ذهب لـ أو بقصد كذا "
"5135690","ذَهَبَ وقَامَ بِعَمَل ","ذهب وقام بعمل "
"5135698","ذُو أَرْجُل ","ذو أرجل "
"5135699","ذُو إِشْعاع (ذَرِّي)","ذو إشعاع (ذري)"
"5135700","ذُو ثِيَابٍ قذِرة وَرَثَّة ","ذو ثياب قذرة ورثة "
"5135701","ذُو حلاقَة نَظِيفة ","ذو حلاقة نظيفة "
"5135702","ذُو حُنْكَة ","ذو حنكة "
"5135703","ذُو ذَوْقٍ رَفِيع ","ذو ذوق رفيع "
"5135704","ذُو رائِحَةٍ عَطِرة ","ذو رائحة عطرة "
"5135705","ذو رُوحٍ رياضيّة (شَخْص)","ذو روح رياضية (شخص)"
"5135706","ذُو سُلوك ","ذو سلوك "
"5135707","ذُو شأنٍ ","ذو شأن "
"5135708","ذُو شَأنٍ ","ذو شأن "
"5135709","ذُو شِفاه ","ذو شفاه "
"5135710","ذُو صَرِير ","ذو صرير "
"5135711","ذُو طَبيعَةٍ مَرِحَة ","ذو طبيعة مرحة "
"5135712","ذُو طولٍ ","ذو طول "
"5135713","ذُو عَزْم ","ذو عزم "
"5135714","ذُو عَقْل ","ذو عقل "
"5135715","ذُو عَلاقَةٍ بالأحداث الجارِيَة ","ذو علاقة بالأحداث الجارية "
"5135716","ذُو فَرْو ","ذو فرو "
"5135717","ذُو قِمَّةٍ عالِيَةٍ ","ذو قمة عالية "
"5135718","ذُو قِيمة ","ذو قيمة "
"5135719","ذُو مَبْدَأ ","ذو مبدأ "
"5135720","ذُو مِزاج مُعَيَّن ","ذو مزاج معين "
"5135721","ذُو مَسَامّ ","ذو مسام "
"5135722","ذُو مَعْنًى ","ذو معنى "
"5135723","ذُو مِهْنَة حُرَّة ","ذو مهنة حرة "
"5135724","ذُو نُدُوب ","ذو ندوب "
"5135725","ذُو نُفوذ ","ذو نفوذ "
"5135726","ذُو نَوْعِيَّة سَيِّئَة ","ذو نوعية سيئة "
"5135735","ذَوْق (حاسّة الذوق)","ذوق (حاسة الذوق)"
"5135746","رَائِحَة خَبِيثة ","رائحة خبيثة "
"5135747","رَائِحَة ذَكِيَّة ","رائحة ذكية "
"5135748","رَائِحَة كَريهَة ","رائحة كريهة "
"5135761","رَابِطَة دُوَل (البريطانية)","رابطة دول (البريطانية)"
"5135764","رَابية صغيرة ","رابية صغيرة "
"5135766","راتِب تقاعُديّ ","راتب تقاعدي "
"5135770","رَاجَعَ ","راجع "
"5135771","رَاجَعَ (كتابًا، إلخ)","راجع (كتابا، إلخ)"
"5135772","رَاجَعَ بسُرعة ","راجع بسرعة "
"5135775","راحَة البال ","راحة البال "
"5135776","راحَة اليَد ","راحة اليد "
"5135791","بِالرَّأس ","بالرأس "
"5135792","الرَّأْسُ أولاً ","الرأس أولا "
"5135793","رَأْسُ البَرّ ","رأس البر "
"5135794","رَأْسُ الفِتْنة ","رأس الفتنة "
"5135795","رَأْسُ المَال ","رأس المال "
"5135796","رَأْسُ مَال (مؤسسة علمية، إلخ)","رأس مال (مؤسسة علمية، إلخ)"
"5135797","رَأْسٌ مُدَبَّب ","رأس مدبب "
"5135799","رَأْسًا على عَقِب ","رأسا على عقب "
"5135801","رَوَاسِب طِينِيَّة ","رواسب طينية "
"5135803","راسِخ الجُذور ","راسخ الجذور "
"5135806","رَأْسمَالِيّ (شَخْص)","رأسمالي (شخص)"
"5135816","راعِي برنامج ","راعي برنامج "
"5135819","رَاعَى ","راعى "
"5135823","رَاغِبٌ عَن ","راغب عن "
"5135824","رَاغِب في ","راغب في "
"5135831","رافِع الدَّعْوَى ","رافع الدعوى "
"5135833","رَافِعَة (للسَّيَّارة، إلخ)","رافعة (للسيارة، إلخ)"
"5135839","رَاقَبَ بِدِقَّة ","راقب بدقة "
"5135840","رَاقَبَ بعِنايَةٍ ","راقب بعناية "
"5135846","راكِب (قائمٌ فوقَ شَيءٍ آخَر)","راكب (قائم فوق شيء آخر)"
"5135847","راكِب دَرّاجَةٍ ","راكب دراجة "
"5135848","راكبًا حصانًا ","راكبا حصانا "
"5135868","رَأْي عامّ ","رأي عام "
"5135869","رَأْي مُسْتَدرَكٌ ","رأي مستدرك "
"5135874","رَئِيس (رُتْبَة بالجيْش)","رئيس (رتبة بالجيش)"
"5135875","رَئِيس الأَساقِفَة ","رئيس الأساقفة "
"5135876","رَئِيس أوّل ","رئيس أول "
"5135877","رَئِيس بَلَدِيّة ","رئيس بلدية "
"5135878","رَئِيس جَلْسَة ","رئيس جلسة "
"5135879","رَئِيس الطّبّاخِين ","رئيس الطباخين "
"5135880","رَئِيس فِرقَة كَشْفِيَّة ","رئيس فرقة كشفية "
"5135881","رَئِيس الوُزَرَاء ","رئيس الوزراء "
"5135882","رَئِيسة الممرّضات ","رئيسة الممرضات "
"5135888","رِبَاط الحِذاء ","رباط الحذاء "
"5135889","رِبَاط العُنُق ","رباط العنق "
"5135890","رِبَاط عُنُقٍ فَرَاشِيُّ الشَّكْل ","رباط عنق فراشي الشكل "
"5135894","رُبّان ","ربان "
"5135900","رَبَّتَ على ","ربت على "
